n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q(m^2/s)
 22368.30000  6666.43000     0.00000   214.20470
 22444.10000  6666.43000     0.00000   215.52910
 22519.90000  6666.43000     0.00000   214.93070
 22595.70000  6666.43000     0.00000   214.53990
 22671.50000  6666.43000     0.00000   190.24010
 22747.40000  6666.43000     0.00000   273.47930
 22823.20000  6666.43000     0.00000   191.04530
 22899.00000  6666.43000     0.00000   192.06320
 22974.80000  6666.43000     0.00000   191.87120
 23050.60000  6666.43000     0.00000   192.97860
 23126.40000  6666.43000     0.00000     0.00000
 23202.20000  6666.43000     0.00000     0.00000
 23278.00000  6666.43000     0.00000   182.09560
 23353.80000  6666.43000     0.00000   182.45340
 23429.60000  6666.43000     0.00000   181.33780
 23505.40000  6666.43000     0.00000   118.53120
 23581.20000  6666.43000     0.00000   261.87060
 23657.10000  6666.43000     0.00000   265.61970
 23732.90000  6666.43000     0.00000   182.95250
 23808.70000  6666.43000     0.00000   181.73090
 23884.50000  6666.43000     0.00000   173.69570
 23960.30000  6666.43000     0.00000   248.21420
 24036.10000  6666.43000     0.00000   174.33200
 24111.90000  6666.43000     0.00000   171.23390
 24187.70000  6666.43000     0.00000   266.14260
 24263.50000  6666.43000     0.00000   249.61950
 24339.30000  6666.43000     0.00000     0.00000
 24415.10000  6666.43000     0.00000   154.35980
 24491.00000  6666.43000     0.00000   192.21920
 24566.80000  6666.43000     0.00000   194.62040
 24642.60000  6666.43000     0.00000   196.78810
 24718.40000  6666.43000     0.00000   186.05340
 24794.20000  6666.43000     0.00000     0.00000
 24870.00000  6666.43000     0.00000   252.99280
 24945.80000  6666.43000     0.00000   197.55730
 25021.60000  6666.43000     0.00000   197.06320
  6069.44000  6666.43000     0.00000     0.00000
 25097.40000  6666.43000     0.00000   243.54330
 25173.20000  6666.43000     0.00000   240.10510
 25249.00000  6666.43000     0.00000     0.00000
 25324.80000  6666.43000     0.00000     0.00000
 25400.70000  6666.43000     0.00000     0.00000
 25476.50000  6666.43000     0.00000   139.23010
 25552.30000  6666.43000     0.00000   208.22570
 25628.10000  6666.43000     0.00000   179.36940
 25703.90000  6666.43000     0.00000   163.57070
 25779.70000  6666.43000     0.00000   195.27950
 11473.10000  6666.43000     0.00000     0.00000
  6145.24000  6666.43000     0.00000     0.00000
 11461.20000  6675.78000     0.00000     0.00000
 11451.90000  6676.37000     0.00000     0.00000
 11376.00000  6676.61000     0.00000     0.00000
 11386.20000  6676.61000     0.00000     0.00000
 11300.20000  6676.86000     0.00000     0.00000
 11310.70000  6676.86000     0.00000     0.00000
 11239.10000  6681.08000     0.00000     0.00000
 11224.40000  6687.31000     0.00000     0.00000
  1163.94000  6688.50000     0.00000     0.00000
 11177.60000  6695.43000     0.00000     0.00000
  6296.86000  6701.28000     0.00000     0.00000
  6331.72000  6701.28000     0.00000     0.00000
  6372.67000  6707.62000     0.00000     0.00000
  6448.48000  6707.62000     0.00000     0.00000
  6524.29000  6707.62000     0.00000     0.00000
  6600.10000  6707.62000     0.00000     0.00000
  6413.86000  6707.62000     0.00000     0.00000
  6489.67000  6707.62000     0.00000     0.00000
  6565.48000  6707.62000     0.00000     0.00000
  6641.29000  6707.62000     0.00000     0.00000
  6670.58000  6707.62000     0.00000     0.00000
 11148.60000  6708.37000     0.00000     0.00000
  6675.90000  6708.85000     0.00000     0.00000
 11115.60000  6709.20000     0.00000     0.00000
  6731.06000  6721.59000     0.00000     0.00000
  6751.71000  6726.35000     0.00000     0.00000
  1217.68000  6742.24000     0.00000     0.00000
  1163.94000  6742.24000     0.00000     0.00000
  3264.51000  6742.24000     0.00000     0.00000
  6372.67000  6742.24000     0.00000     0.00000
  6296.86000  6742.24000     0.00000     0.00000
  6448.48000  6742.24000     0.00000     0.00000
  6524.29000  6742.24000     0.00000     0.00000
  6600.10000  6742.24000     0.00000     0.00000
  6675.90000  6742.24000     0.00000     0.00000
  6751.71000  6742.24000     0.00000     0.00000
 11224.40000  6742.24000     0.00000     0.00000
 11148.60000  6742.24000     0.00000     0.00000
 11300.20000  6742.24000     0.00000     0.00000
 11376.00000  6742.24000     0.00000     0.00000
 11451.90000  6742.24000     0.00000     0.00000
 11527.70000  6742.24000     0.00000   111.63890
  3416.13000  6742.24000     0.00000     0.00000
  3340.32000  6742.24000     0.00000     0.00000
  1445.10000  6742.24000     0.00000     0.00000
  1520.91000  6742.24000     0.00000     0.00000
  1596.72000  6742.24000     0.00000     0.00000
  1672.53000  6742.24000     0.00000     0.00000
  1748.34000  6742.24000     0.00000     0.00000
  1824.15000  6742.24000     0.00000     0.00000
  1899.96000  6742.24000     0.00000     0.00000
  1975.76000  6742.24000     0.00000     0.00000
  2051.57000  6742.24000     0.00000     0.00000
  2127.38000  6742.24000     0.00000     0.00000
  2203.19000  6742.24000     0.00000     0.00000
  2279.00000  6742.24000     0.00000     0.00000
  2354.81000  6742.24000     0.00000     0.00000
  2430.62000  6742.24000     0.00000     0.00000
  2506.43000  6742.24000     0.00000     0.00000
  2582.23000  6742.24000     0.00000     0.00000
  2658.04000  6742.24000     0.00000     0.00000
  2733.85000  6742.24000     0.00000     0.00000
  2809.66000  6742.24000     0.00000     0.00000
  2885.47000  6742.24000     0.00000     0.00000
  2961.28000  6742.24000     0.00000     0.00000
  3037.09000  6742.24000     0.00000     0.00000
  3112.90000  6742.24000     0.00000    19.20310
  3188.70000  6742.24000     0.00000    18.02690
  3491.94000  6742.24000     0.00000     0.00000
  3567.75000  6742.24000     0.00000     0.00000
  3643.56000  6742.24000     0.00000     0.00000
  3719.36000  6742.24000     0.00000     0.00000
  3795.17000  6742.24000     0.00000     0.00000
  3870.98000  6742.24000     0.00000     0.00000
  3946.79000  6742.24000     0.00000    12.70330
  4022.60000  6742.24000     0.00000    27.53230
  4098.41000  6742.24000     0.00000    19.64820
  4174.22000  6742.24000     0.00000    61.20350
  4250.03000  6742.24000     0.00000   141.10540
  4325.83000  6742.24000     0.00000   191.69070
  4401.64000  6742.24000     0.00000   310.86640
  4477.45000  6742.24000     0.00000   415.60220
  4553.26000  6742.24000     0.00000   617.42400
  4629.07000  6742.24000     0.00000   612.76150
  4704.88000  6742.24000     0.00000   625.61170
  4780.69000  6742.24000     0.00000   655.95350
  4856.50000  6742.24000     0.00000   701.69920
  4932.30000  6742.24000     0.00000   627.36110
  5008.11000  6742.24000     0.00000   606.06600
  5083.92000  6742.24000     0.00000   694.93370
  5159.73000  6742.24000     0.00000   525.56200
  5235.54000  6742.24000     0.00000   464.29480
  5311.35000  6742.24000     0.00000   396.11630
  5387.16000  6742.24000     0.00000     0.00000
  5462.97000  6742.24000     0.00000     0.00000
  5538.77000  6742.24000     0.00000     0.00000
  5614.58000  6742.24000     0.00000     0.00000
  5690.39000  6742.24000     0.00000     0.00000
  5766.20000  6742.24000     0.00000     0.00000
  5842.01000  6742.24000     0.00000     0.00000
  5917.82000  6742.24000     0.00000     0.00000
  6221.05000  6742.24000     0.00000     0.00000
 11603.50000  6742.24000     0.00000   179.07090
 11679.30000  6742.24000     0.00000   174.03030
 11755.10000  6742.24000     0.00000   207.74570
 11830.90000  6742.24000     0.00000   223.92210
 11906.70000  6742.24000     0.00000   216.71410
 11982.50000  6742.24000     0.00000   260.49640
 12058.30000  6742.24000     0.00000   250.64790
 12134.10000  6742.24000     0.00000   239.03770
 12209.90000  6742.24000     0.00000   349.95130
 12285.80000  6742.24000     0.00000   416.61980
 12361.60000  6742.24000     0.00000   286.25880
 12437.40000  6742.24000     0.00000   291.98220
 12513.20000  6742.24000     0.00000   277.38760
 12589.00000  6742.24000     0.00000   310.45580
 12664.80000  6742.24000     0.00000   303.91350
 12740.60000  6742.24000     0.00000   266.16970
 12816.40000  6742.24000     0.00000   283.06090
 12892.20000  6742.24000     0.00000   254.43700
 12968.00000  6742.24000     0.00000   239.67990
 13043.80000  6742.24000     0.00000   236.65570
 13119.60000  6742.24000     0.00000   233.35320
 13195.50000  6742.24000     0.00000   230.09780
 13271.30000  6742.24000     0.00000   231.38900
 13347.10000  6742.24000     0.00000   226.56610
 13422.90000  6742.24000     0.00000   232.87820
 13498.70000  6742.24000     0.00000   233.17740
 13574.50000  6742.24000     0.00000   177.25950
 13650.30000  6742.24000     0.00000   179.63700
 13726.10000  6742.24000     0.00000   178.52760
 13801.90000  6742.24000     0.00000   175.71200
 13877.70000  6742.24000     0.00000   173.43390
 13953.50000  6742.24000     0.00000   142.88270
 14029.30000  6742.24000     0.00000   163.10250
 14105.20000  6742.24000     0.00000   167.32670
 14181.00000  6742.24000     0.00000   165.01830
 14256.80000  6742.24000     0.00000   169.27790
 14332.60000  6742.24000     0.00000   139.11030
 14408.40000  6742.24000     0.00000   170.67760
 14484.20000  6742.24000     0.00000   173.08840
 14560.00000  6742.24000     0.00000   176.10570
 14635.80000  6742.24000     0.00000   136.93640
 14711.60000  6742.24000     0.00000   235.18400
 14787.40000  6742.24000     0.00000   238.48000
 14863.20000  6742.24000     0.00000   146.85890
 14939.10000  6742.24000     0.00000   181.04950
 15014.90000  6742.24000     0.00000   191.13070
 15090.70000  6742.24000     0.00000   190.29460
 15166.50000  6742.24000     0.00000   195.92590
 15242.30000  6742.24000     0.00000   194.93070
 15318.10000  6742.24000     0.00000   199.04250
 15393.90000  6742.24000     0.00000   197.30850
 15469.70000  6742.24000     0.00000   201.20150
 15545.50000  6742.24000     0.00000   199.90270
 15621.30000  6742.24000     0.00000   239.41370
 15697.10000  6742.24000     0.00000   243.03700
 15773.00000  6742.24000     0.00000   245.22080
 15848.80000  6742.24000     0.00000   243.29070
 15924.60000  6742.24000     0.00000   208.96030
 16000.40000  6742.24000     0.00000   208.38020
 16076.20000  6742.24000     0.00000   210.68870
 16152.00000  6742.24000     0.00000   170.72210
 16227.80000  6742.24000     0.00000   205.15170
 16303.60000  6742.24000     0.00000   204.53410
 16379.40000  6742.24000     0.00000   206.80320
 16455.20000  6742.24000     0.00000   205.47470
 16531.00000  6742.24000     0.00000   206.56880
 16606.80000  6742.24000     0.00000   204.89710
 16682.70000  6742.24000     0.00000   206.64070
 16758.50000  6742.24000     0.00000   204.71680
 16834.30000  6742.24000     0.00000   205.19060
 16910.10000  6742.24000     0.00000   204.13350
 16985.90000  6742.24000     0.00000   182.65910
 17061.70000  6742.24000     0.00000   182.34160
 17137.50000  6742.24000     0.00000   182.23870
 17213.30000  6742.24000     0.00000   209.23990
 17289.10000  6742.24000     0.00000   211.54530
 17364.90000  6742.24000     0.00000   209.10870
 17440.70000  6742.24000     0.00000   207.75350
 17516.60000  6742.24000     0.00000   181.25510
 17592.40000  6742.24000     0.00000   162.03690
 17668.20000  6742.24000     0.00000   163.21520
 17744.00000  6742.24000     0.00000   205.77610
 17819.80000  6742.24000     0.00000   206.64510
 17895.60000  6742.24000     0.00000   208.58280
 17971.40000  6742.24000     0.00000   209.41160
 18047.20000  6742.24000     0.00000   214.02050
 18123.00000  6742.24000     0.00000   213.47760
 18198.80000  6742.24000     0.00000   215.42390
 18274.60000  6742.24000     0.00000   215.31370
 18350.40000  6742.24000     0.00000   245.30300
 18426.30000  6742.24000     0.00000   242.42720
 18502.10000  6742.24000     0.00000   205.53930
 18577.90000  6742.24000     0.00000   204.72710
 18653.70000  6742.24000     0.00000   203.10750
 18729.50000  6742.24000     0.00000   244.82670
 18805.30000  6742.24000     0.00000   198.03940
 18881.10000  6742.24000     0.00000   198.42090
 18956.90000  6742.24000     0.00000   198.59780
 19032.70000  6742.24000     0.00000   198.25740
 19108.50000  6742.24000     0.00000   198.24950
 19184.30000  6742.24000     0.00000   197.64850
 19260.20000  6742.24000     0.00000   251.58430
 19336.00000  6742.24000     0.00000   253.02820
 19411.80000  6742.24000     0.00000   196.36350
 19487.60000  6742.24000     0.00000   263.71160
 19563.40000  6742.24000     0.00000   258.82790
 19639.20000  6742.24000     0.00000   155.43910
 19715.00000  6742.24000     0.00000   154.36960
 19790.80000  6742.24000     0.00000   146.96560
 19866.60000  6742.24000     0.00000   243.43550
 19942.40000  6742.24000     0.00000   145.80050
 20018.20000  6742.24000     0.00000   244.90870
 20094.00000  6742.24000     0.00000   146.28340
 20169.90000  6742.24000     0.00000   235.93220
 20245.70000  6742.24000     0.00000   135.12680
 20321.50000  6742.24000     0.00000   133.73330
 20397.30000  6742.24000     0.00000   132.08710
 20473.10000  6742.24000     0.00000   127.15470
 20548.90000  6742.24000     0.00000   134.20260
 20624.70000  6742.24000     0.00000   124.24030
 20700.50000  6742.24000     0.00000   245.68980
 20776.30000  6742.24000     0.00000   122.45020
 20852.10000  6742.24000     0.00000   121.40200
 20927.90000  6742.24000     0.00000   247.46840
 21003.80000  6742.24000     0.00000   282.97840
 21079.60000  6742.24000     0.00000   274.60450
 21155.40000  6742.24000     0.00000   251.18390
 21231.20000  6742.24000     0.00000   249.07120
 21307.00000  6742.24000     0.00000     0.00000
 21382.80000  6742.24000     0.00000   195.70520
 21458.60000  6742.24000     0.00000   209.66150
 21534.40000  6742.24000     0.00000   210.38230
 21610.20000  6742.24000     0.00000   210.66360
 21686.00000  6742.24000     0.00000   255.94640
 21761.80000  6742.24000     0.00000   212.24390
 21837.60000  6742.24000     0.00000   212.40970
 21913.50000  6742.24000     0.00000   264.90990
 21989.30000  6742.24000     0.00000   263.35530
 22065.10000  6742.24000     0.00000   261.13190
 22140.90000  6742.24000     0.00000   212.49330
 22216.70000  6742.24000     0.00000   211.56460
 22292.50000  6742.24000     0.00000   188.09260
 22368.30000  6742.24000     0.00000   188.93980
 22444.10000  6742.24000     0.00000   189.66200
  1369.29000  6742.24000     0.00000     0.00000
 22519.90000  6742.24000     0.00000   270.31300
