x(m)        y(m)        z(m)        h max (m)
 11982.50000  8561.65000     0.00000     0.00000
 12058.30000  8561.65000     0.00000     0.00000
 12134.10000  8561.65000     0.00000     6.73350
 12209.90000  8561.65000     0.00000     6.80200
 12285.80000  8561.65000     0.00000     0.00000
 12361.60000  8561.65000     0.00000     0.00000
 12437.40000  8561.65000     0.00000     6.65990
 12513.20000  8561.65000     0.00000     6.76570
 12589.00000  8561.65000     0.00000     6.76140
 12664.80000  8561.65000     0.00000     0.00000
 12740.60000  8561.65000     0.00000     0.00000
 12816.40000  8561.65000     0.00000     0.00000
 12892.20000  8561.65000     0.00000     0.00000
 12968.00000  8561.65000     0.00000     6.86400
 13043.80000  8561.65000     0.00000     6.72910
 13119.60000  8561.65000     0.00000     7.18110
 13195.50000  8561.65000     0.00000     6.94510
 13271.30000  8561.65000     0.00000     7.33770
 13347.10000  8561.65000     0.00000     6.76070
 13422.90000  8561.65000     0.00000     7.42700
 13498.70000  8561.65000     0.00000     6.87220
 13574.50000  8561.65000     0.00000     6.60990
 13650.30000  8561.65000     0.00000     6.62930
 13726.10000  8561.65000     0.00000     0.00000
 13801.90000  8561.65000     0.00000     0.00000
 13877.70000  8561.65000     0.00000     0.00000
 13953.50000  8561.65000     0.00000     0.00000
 14029.30000  8561.65000     0.00000     0.00000
 14105.20000  8561.65000     0.00000     0.00000
 14181.00000  8561.65000     0.00000     0.00000
 14256.80000  8561.65000     0.00000     0.00000
 14332.60000  8561.65000     0.00000     6.26720
 14408.40000  8561.65000     0.00000     7.44090
 14484.20000  8561.65000     0.00000     6.73190
 14560.00000  8561.65000     0.00000     6.86250
 14635.80000  8561.65000     0.00000     6.81730
 14711.60000  8561.65000     0.00000     6.76380
 14787.40000  8561.65000     0.00000     6.56360
 14863.20000  8561.65000     0.00000     6.81940
 14939.10000  8561.65000     0.00000     7.30870
 15014.90000  8561.65000     0.00000     0.00000
 15090.70000  8561.65000     0.00000     0.00000
 15166.50000  8561.65000     0.00000     0.00000
 15242.30000  8561.65000     0.00000     0.00000
 15318.10000  8561.65000     0.00000     6.74280
 15393.90000  8561.65000     0.00000     0.00000
 15469.70000  8561.65000     0.00000     0.00000
 15545.50000  8561.65000     0.00000     0.00000
 15621.30000  8561.65000     0.00000     6.83970
 15697.10000  8561.65000     0.00000     0.00000
 15773.00000  8561.65000     0.00000     0.00000
 15848.80000  8561.65000     0.00000     0.00000
 15924.60000  8561.65000     0.00000     0.00000
 16000.40000  8561.65000     0.00000     0.00000
 16076.20000  8561.65000     0.00000     0.00000
 16152.00000  8561.65000     0.00000     6.76510
 16227.80000  8561.65000     0.00000     6.72530
 16303.60000  8561.65000     0.00000     6.74120
 16379.40000  8561.65000     0.00000     6.77570
 16455.20000  8561.65000     0.00000     6.74310
 16531.00000  8561.65000     0.00000     6.78170
 16606.80000  8561.65000     0.00000     6.64940
 16682.70000  8561.65000     0.00000     6.77580
 16758.50000  8561.65000     0.00000     6.79150
 16834.30000  8561.65000     0.00000     6.73580
 16910.10000  8561.65000     0.00000     0.00000
 16985.90000  8561.65000     0.00000     6.75610
 17061.70000  8561.65000     0.00000     6.71860
 17137.50000  8561.65000     0.00000     6.67140
 17213.30000  8561.65000     0.00000     6.90470
 17364.90000  8561.65000     0.00000     0.00000
 17440.70000  8561.65000     0.00000     0.00000
 17516.60000  8561.65000     0.00000     0.00000
 17744.00000  8561.65000     0.00000     0.00000
 17819.80000  8561.65000     0.00000     6.72120
 17895.60000  8561.65000     0.00000     6.72250
 17971.40000  8561.65000     0.00000     6.73600
 18047.20000  8561.65000     0.00000     6.74860
 18123.00000  8561.65000     0.00000     6.74510
 18198.80000  8561.65000     0.00000     6.74120
 18274.60000  8561.65000     0.00000     6.74990
 18350.40000  8561.65000     0.00000     6.76420
 18426.30000  8561.65000     0.00000     6.73920
 18502.10000  8561.65000     0.00000     6.79430
 18577.90000  8561.65000     0.00000     6.66720
 18653.70000  8561.65000     0.00000     0.00000
 18729.50000  8561.65000     0.00000     6.69680
 18805.30000  8561.65000     0.00000     6.70970
 18881.10000  8561.65000     0.00000     0.00000
 18956.90000  8561.65000     0.00000     0.00000
 19032.70000  8561.65000     0.00000     0.00000
 19108.50000  8561.65000     0.00000     0.00000
 19184.30000  8561.65000     0.00000     0.00000
 19260.20000  8561.65000     0.00000     0.00000
 19336.00000  8561.65000     0.00000     0.00000
 19411.80000  8561.65000     0.00000     0.00000
 19487.60000  8561.65000     0.00000     0.00000
 19563.40000  8561.65000     0.00000     0.00000
 19639.20000  8561.65000     0.00000     6.65690
 19715.00000  8561.65000     0.00000     6.76440
 19790.80000  8561.65000     0.00000     6.72900
 19866.60000  8561.65000     0.00000     6.74860
 19942.40000  8561.65000     0.00000     6.74950
 20018.20000  8561.65000     0.00000     6.74870
 20094.00000  8561.65000     0.00000     6.75080
 20169.90000  8561.65000     0.00000     6.76640
 20245.70000  8561.65000     0.00000     6.74660
 20321.50000  8561.65000     0.00000     6.71820
 20397.30000  8561.65000     0.00000     6.72960
 20473.10000  8561.65000     0.00000     6.75700
 20548.90000  8561.65000     0.00000     6.74430
 20624.70000  8561.65000     0.00000     6.74240
 20700.50000  8561.65000     0.00000     0.00000
 20776.30000  8561.65000     0.00000     0.00000
 20852.10000  8561.65000     0.00000     6.72180
 20927.90000  8561.65000     0.00000     0.00000
 21003.80000  8561.65000     0.00000     0.00000
 21079.60000  8561.65000     0.00000     0.00000
 21155.40000  8561.65000     0.00000     0.00000
 21231.20000  8561.65000     0.00000     6.68340
 21307.00000  8561.65000     0.00000     6.74350
 21382.80000  8561.65000     0.00000     6.70410
 21458.60000  8561.65000     0.00000     6.74830
 21534.40000  8561.65000     0.00000     6.74200
 21610.20000  8561.65000     0.00000     6.78590
 21686.00000  8561.65000     0.00000     6.75600
 21761.80000  8561.65000     0.00000     6.74270
 21837.60000  8561.65000     0.00000     6.74880
 21913.50000  8561.65000     0.00000     6.71580
 21989.30000  8561.65000     0.00000     6.73660
 22065.10000  8561.65000     0.00000     6.70280
 22140.90000  8561.65000     0.00000     6.72860
 22216.70000  8561.65000     0.00000     0.00000
 22292.50000  8561.65000     0.00000     0.00000
 22368.30000  8561.65000     0.00000     0.00000
 22444.10000  8561.65000     0.00000     0.00000
 22519.90000  8561.65000     0.00000     6.74240
 22595.70000  8561.65000     0.00000     6.75940
 22671.50000  8561.65000     0.00000     0.00000
 22747.40000  8561.65000     0.00000     0.00000
 22823.20000  8561.65000     0.00000     0.00000
 22899.00000  8561.65000     0.00000     0.00000
 22974.80000  8561.65000     0.00000     0.00000
 23050.60000  8561.65000     0.00000     0.00000
 23126.40000  8561.65000     0.00000     0.00000
 23202.20000  8561.65000     0.00000     0.00000
 23278.00000  8561.65000     0.00000     0.00000
 23353.80000  8561.65000     0.00000     0.00000
 23429.60000  8561.65000     0.00000     0.00000
 23505.40000  8561.65000     0.00000     0.00000
 23581.20000  8561.65000     0.00000     0.00000
 23657.10000  8561.65000     0.00000     0.00000
 23732.90000  8561.65000     0.00000     0.00000
 23808.70000  8561.65000     0.00000     0.00000
 23884.50000  8561.65000     0.00000     0.00000
 23960.30000  8561.65000     0.00000     0.00000
 24036.10000  8561.65000     0.00000     0.00000
 24111.90000  8561.65000     0.00000     0.00000
 24187.70000  8561.65000     0.00000     0.00000
 24263.50000  8561.65000     0.00000     0.00000
 24339.30000  8561.65000     0.00000     6.75090
 24415.10000  8561.65000     0.00000     6.71910
 24491.00000  8561.65000     0.00000     6.73350
 24566.80000  8561.65000     0.00000     6.71690
 24642.60000  8561.65000     0.00000     0.00000
 24718.40000  8561.65000     0.00000     0.00000
 24794.20000  8561.65000     0.00000     0.00000
 24870.00000  8561.65000     0.00000     0.00000
 24945.80000  8561.65000     0.00000     0.00000
 25021.60000  8561.65000     0.00000     0.00000
 25097.40000  8561.65000     0.00000     0.00000
 25173.20000  8561.65000     0.00000     0.00000
 25249.00000  8561.65000     0.00000     0.00000
 25324.80000  8561.65000     0.00000     0.00000
 25400.70000  8561.65000     0.00000     0.00000
 25476.50000  8561.65000     0.00000     0.00000
 25552.30000  8561.65000     0.00000     0.00000
 25628.10000  8561.65000     0.00000     0.00000
 25703.90000  8561.65000     0.00000     0.00000
 17668.20000  8561.65000     0.00000     0.00000
 25779.70000  8561.65000     0.00000     0.00000
 17592.40000  8561.65000     0.00000     6.72740
  8040.46000  8561.65000     0.00000     0.00000
  7964.65000  8561.65000     0.00000     0.00000
  7888.84000  8585.78000     0.00000     0.00000
  7919.73000  8592.53000     0.00000     0.00000
  7964.65000  8605.42000     0.00000     0.00000
  8026.02000  8623.01000     0.00000     0.00000
  8040.46000  8627.15000     0.00000     0.00000
  8343.70000  8637.46000     0.00000     7.35730
  8419.50000  8637.46000     0.00000     7.28050
  8495.31000  8637.46000     0.00000     7.42280
  8571.12000  8637.46000     0.00000     7.21690
  8646.93000  8637.46000     0.00000     7.91260
  8722.74000  8637.46000     0.00000     8.93010
  8798.55000  8637.46000     0.00000     6.75190
  8874.36000  8637.46000     0.00000     7.48730
  8950.17000  8637.46000     0.00000     6.85950
  9025.97000  8637.46000     0.00000     6.84430
  9101.78000  8637.46000     0.00000     6.91510
  9177.59000  8637.46000     0.00000     6.88050
  9253.40000  8637.46000     0.00000     6.78810
  9329.21000  8637.46000     0.00000     6.62760
  9405.02000  8637.46000     0.00000     6.75680
  9480.83000  8637.46000     0.00000     6.88600
  9556.64000  8637.46000     0.00000     6.77170
  9632.44000  8637.46000     0.00000     6.88760
  9708.25000  8637.46000     0.00000     6.78280
  9784.06000  8637.46000     0.00000     6.90960
  9859.87000  8637.46000     0.00000     6.81520
  9935.68000  8637.46000     0.00000     6.89140
 10011.50000  8637.46000     0.00000     6.79160
 10087.30000  8637.46000     0.00000     6.91320
 10163.10000  8637.46000     0.00000     6.82460
 10238.90000  8637.46000     0.00000     6.90230
 10314.70000  8637.46000     0.00000     6.78340
 10390.50000  8637.46000     0.00000     6.88410
 10466.30000  8637.46000     0.00000     6.77440
 10542.10000  8637.46000     0.00000     6.89920
 10618.00000  8637.46000     0.00000     6.79350
 10693.80000  8637.46000     0.00000     6.95770
 17061.70000  8637.46000     0.00000     6.78830
 10769.60000  8637.46000     0.00000     6.80620
 10845.40000  8637.46000     0.00000     6.94140
 10921.20000  8637.46000     0.00000     6.82290
 10997.00000  8637.46000     0.00000     6.89450
 11072.80000  8637.46000     0.00000     6.74110
 11148.60000  8637.46000     0.00000     6.78570
 11224.40000  8637.46000     0.00000     6.73810
 11300.20000  8637.46000     0.00000     6.79130
 11376.00000  8637.46000     0.00000     6.76580
 11451.90000  8637.46000     0.00000     6.81290
 11527.70000  8637.46000     0.00000     6.76850
 11603.50000  8637.46000     0.00000     6.79200
 11679.30000  8637.46000     0.00000     0.00000
 11755.10000  8637.46000     0.00000     0.00000
 11830.90000  8637.46000     0.00000     0.00000
 11906.70000  8637.46000     0.00000     0.00000
 11982.50000  8637.46000     0.00000     6.77130
 12058.30000  8637.46000     0.00000     6.79840
 12134.10000  8637.46000     0.00000     6.76450
 12209.90000  8637.46000     0.00000     6.80440
 12285.80000  8637.46000     0.00000     0.00000
 12361.60000  8637.46000     0.00000     0.00000
 12437.40000  8637.46000     0.00000     0.00000
 12513.20000  8637.46000     0.00000     0.00000
 12589.00000  8637.46000     0.00000     6.72670
 12664.80000  8637.46000     0.00000     6.77800
 12740.60000  8637.46000     0.00000     0.00000
 12816.40000  8637.46000     0.00000     0.00000
 12892.20000  8637.46000     0.00000     0.00000
 12968.00000  8637.46000     0.00000     0.00000
 13043.80000  8637.46000     0.00000     0.00000
 13119.60000  8637.46000     0.00000     7.19260
 13195.50000  8637.46000     0.00000     7.10100
 13271.30000  8637.46000     0.00000     7.59880
 13347.10000  8637.46000     0.00000     7.03780
 13422.90000  8637.46000     0.00000     6.80310
 13498.70000  8637.46000     0.00000     8.33570
 13574.50000  8637.46000     0.00000     7.13060
 13650.30000  8637.46000     0.00000     7.18250
 13726.10000  8637.46000     0.00000     6.89200
 13801.90000  8637.46000     0.00000     6.95560
 13877.70000  8637.46000     0.00000     6.70680
 13953.50000  8637.46000     0.00000     6.73850
 14029.30000  8637.46000     0.00000     0.00000
 14105.20000  8637.46000     0.00000     0.00000
 14181.00000  8637.46000     0.00000     0.00000
 14256.80000  8637.46000     0.00000     0.00000
 14332.60000  8637.46000     0.00000     0.00000
 14408.40000  8637.46000     0.00000     0.00000
 14484.20000  8637.46000     0.00000     0.00000
 14560.00000  8637.46000     0.00000     7.12260
 14635.80000  8637.46000     0.00000     6.87680
 14711.60000  8637.46000     0.00000     6.86800
 14787.40000  8637.46000     0.00000     0.00000
 14863.20000  8637.46000     0.00000     0.00000
 14939.10000  8637.46000     0.00000     0.00000
 15014.90000  8637.46000     0.00000     6.74260
 15090.70000  8637.46000     0.00000     0.00000
 15166.50000  8637.46000     0.00000     0.00000
 15242.30000  8637.46000     0.00000     0.00000
 15318.10000  8637.46000     0.00000     6.95420
 15393.90000  8637.46000     0.00000     0.00000
 15469.70000  8637.46000     0.00000     0.00000
 15545.50000  8637.46000     0.00000     0.00000
 15621.30000  8637.46000     0.00000     6.74460
 15697.10000  8637.46000     0.00000     6.78120
 15773.00000  8637.46000     0.00000     6.81700
 15848.80000  8637.46000     0.00000     0.00000
 15924.60000  8637.46000     0.00000     0.00000
 16000.40000  8637.46000     0.00000     6.77730
 16076.20000  8637.46000     0.00000     6.74780
